date,city,sales,State Sales Tax,Local Sales Tax,City Sales Tax,Salt Lake City Sales TAx,Mass Transit Tax,Transportation Tax,Salt Lake City Sales Tax,State Sales Tax Change,Local Sales Tax Change,City Sales Tax Change,Salt Lake City Sales Tax Change,Mass Transit Tax Change,Transportation Tax Change,Total Sales Change
2004-01,Bountiful,27112909.46,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7780375.439999998
2004-01,Holladay,17140265.97,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81517546.19999999
2004-01,Murray,99790166.02,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86769354.69999999
2004-01,North Salt Lake,10360218.92,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19583970.229999997
2004-01,Salt Lake City,336252123.76,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,309263378.86
2004-01,South Salt Lake,83772919.39,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66707127.989999995
2004-01,Taylorsville,33934532.86,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23790695.33
2004-01,West Valley City,101058455.83,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-287322202.3
2004-01,Woods Cross,14303581.59,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78259444.33
2004-02,Bountiful,28027408.12,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20645412.39000001
2004-02,Holladay,16088617.22,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104324469.35000001
2004-02,Murray,95667931.16000001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79018867.77000001
2004-02,North Salt Lake,8833411.29,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18279498.17
2004-02,Salt Lake City,293588969.88,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,276448703.90999997
2004-02,South Salt Lake,82314406.67,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17475759.349999994
2004-02,Taylorsville,29001666.009999998,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18641447.089999996
2004-02,West Valley City,97726555.4300001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-238525568.3299999
2004-02,Woods Cross,13479657.639999999,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70293261.75
2004-03,Bountiful,28713797.499999996,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5220735.360000003
2004-03,Holladay,17215815.54,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83842640.28999999
2004-03,Murray,117492449.47000001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103188867.88000001
2004-03,North Salt Lake,12284917.6,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15742490.520000001
2004-03,Salt Lake City,359520066.0700001,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,343431448.8500001
2004-03,South Salt Lake,95936841.10000001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268909.9399999976
2004-03,Taylorsville,33148946.72,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24315535.43
2004-03,West Valley City,110102257.96000001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-183486711.92
2004-03,Woods Cross,14939202.73,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67375203.94
2004-04,Bountiful,32815007.53,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3813341.5200000033
2004-04,Holladay,16195019.55,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81531535.8800001
2004-04,Murray,110503998.54000011,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97024340.90000011
2004-04,North Salt Lake,11480113.4,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17233684.099999994
2004-04,Salt Lake City,333109796.37999994,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,315893980.8399999
2004-04,South Salt Lake,95100659.47,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22391790.000000015
2004-04,Taylorsville,32786447.36,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20501529.759999998
2004-04,West Valley City,108081336.41000001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-251438729.6600001
2004-04,Woods Cross,13783168.36,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82153672.74000001
2004-05,Bountiful,30207869.310000002,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2941077.4099999964
2004-05,Holladay,15659328.59,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94442929.37
2004-05,Murray,113561793.49000001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98622590.76
2004-05,North Salt Lake,11389654.41,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21425353.12
2004-05,Salt Lake City,320741626.16,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,304546606.61
2004-05,South Salt Lake,96338642.88,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14165355.660000116
2004-05,Taylorsville,33634044.66,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22153931.259999998
2004-05,West Valley City,106848804.15,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-226260992.22999993
2004-05,Woods Cross,15888620.510000002,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79212038.96
2004-06,Bountiful,27344832.28,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5441615.079999998
2004-06,Holladay,16461647.910000002,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91619688.50000001
2004-06,Murray,117064293.48,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103281125.12
2004-06,North Salt Lake,11853381.48,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18354487.830000002
2004-06,Salt Lake City,336906233.21,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,321246904.62
2004-06,South Salt Lake,100923140.46,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12638653.030000016
2004-06,Taylorsville,32970811.259999998,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21581156.849999998
2004-06,West Valley City,107734373.42,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-213007252.74
2004-06,Woods Cross,15320010.95,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81018631.92999999
2004-07,Bountiful,26057144.68,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7576899.979999997
2004-07,Holladay,15932726.86,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90916077.29
2004-07,Murray,118981967.6,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103093347.08999999
2004-07,North Salt Lake,17266768.99,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10078063.290000003
2004-07,Salt Lake City,320078037.6,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,303616389.69
2004-07,South Salt Lake,99134557.82,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17929735.66000001
2004-07,Taylorsville,32246117.650000002,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20392736.17
2004-07,West Valley City,112339687.29,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-224566545.91999996
2004-07,Woods Cross,17269965.38,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83653175.08
2004-08,Bountiful,24563677.74,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8407133.52
2004-08,Holladay,16047686.490000002,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91686686.93
2004-08,Murray,118317265.11,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102997254.16
2004-08,North Salt Lake,12059975.31,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13997169.37
2004-08,Salt Lake City,333586110.53,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,317653383.66999996
2004-08,South Salt Lake,99733616.52,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19248351.08
2004-08,Taylorsville,32635336.15,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15368567.16
2004-08,West Valley City,113882907.51,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-206195130.09000003
2004-08,Woods Cross,15524096.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83610461.82
2004-09,Bountiful,24087783.06,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8158334.590000004
2004-09,Holladay,14005970.55,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98333716.74000001
2004-09,Murray,113815178.82,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96545213.44
2004-09,North Salt Lake,12461100.08,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12102577.659999998
2004-09,Salt Lake City,331871194.04,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,315823507.55
2004-09,South Salt Lake,99201650.08,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19115615.03
2004-09,Taylorsville,31974391.5,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19914416.189999998
2004-09,West Valley City,119135522.35000001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-214450588.17999995
2004-09,Woods Cross,17958963.09,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81774653.42999999
2004-10,Bountiful,23760291.94,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8875044.209999997
2004-10,Holladay,15007192.75,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98875714.76
2004-10,Murray,107788552.80999999,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92264456.80999999
2004-10,North Salt Lake,10712152.36,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13375630.7
2004-10,Salt Lake City,328149341.56,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,314143371.01
2004-10,South Salt Lake,98762642.42,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15052536.399999991
2004-10,Taylorsville,31733550.08,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19272450.0
2004-10,West Valley City,119833012.56,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-212038181.48000002
2004-10,Woods Cross,15205430.530000001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83996219.55
2004-11,Bountiful,24315587.950000003,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7658803.549999997
2004-11,Holladay,16942555.35,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102192967.0
2004-11,Murray,115328833.27,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97369870.17999999
2004-11,North Salt Lake,9388526.24,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14371765.700000001
2004-11,Salt Lake City,322515475.43,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,307508282.68
2004-11,South Salt Lake,95908334.56,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11880218.249999985
2004-11,Taylorsville,33272149.97,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22559997.61
2004-11,West Valley City,112049913.44,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-216099428.12
2004-11,Woods Cross,15329897.309999999,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83432745.11
2004-12,Bountiful,32413122.190000005,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679572.1100000069
2004-12,Holladay,24185885.380000003,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95647127.18
2004-12,Murray,163843567.05,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148638136.52
2004-12,North Salt Lake,10193508.81,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14122079.140000002
2004-12,Salt Lake City,394217355.4900001,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,377274800.1400001
2004-12,South Salt Lake,107214995.16,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8113838.109999999
2004-12,Taylorsville,40714573.85,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31326047.61
2004-12,West Valley City,141038248.19,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-181477227.24
2004-12,Woods Cross,15817727.57,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80090606.99000001
2005-01,Bountiful,25202671.53,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8069478.439999998
2005-01,Holladay,15167802.600000001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96882110.84
2005-01,Murray,101955152.63999999,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86625255.32999998
2005-01,North Salt Lake,10894638.98,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21518483.210000005
2005-01,Salt Lake City,324027938.18,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,299842052.8
2005-01,South Salt Lake,94277150.65,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69566416.4
2005-01,Taylorsville,32709592.009999998,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22516083.199999996
2005-01,West Valley City,105894381.76,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-288322973.73000014
2005-01,Woods Cross,12832834.59,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94382160.57
2005-02,Bountiful,25036017.9,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15678555.950000003
2005-02,Holladay,14159582.27,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126878665.92
2005-02,Murray,97757964.11,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81940236.53999999
2005-02,North Salt Lake,12136582.559999999,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13066088.970000003
2005-02,Salt Lake City,326164714.2,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,310996911.59999996
2005-02,South Salt Lake,96876713.4,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5078439.23999998
2005-02,Taylorsville,23643683.94,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12749044.96
2005-02,West Valley City,105380540.15,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-218647398.03
2005-02,Woods Cross,12268916.09,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82008234.56
2005-03,Bountiful,27587743.3,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5121848.709999997
2005-03,Holladay,15301102.57,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90593279.19
2005-03,Murray,118004308.94000001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105171474.35000001
2005-03,North Salt Lake,13540760.45,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11495257.45
2005-03,Salt Lake City,390870444.47999996,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,376710862.21
2005-03,South Salt Lake,109376204.41,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11618240.299999997
2005-03,Taylorsville,32348814.950000003,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20212232.390000004
2005-03,West Valley City,121667162.55000001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-204497551.64999998
2005-03,Woods Cross,15759195.86,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81117517.54
2005-04,Bountiful,26304033.080000002,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660349.1400000006
2005-04,Holladay,13518002.44,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91862537.71000001
2005-04,Murray,126636985.14,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114368069.05
2005-04,North Salt Lake,18023809.5,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9563933.8
2005-04,Salt Lake City,343222091.02,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,327920988.45
2005-04,South Salt Lake,87547142.67,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30457166.27000001
2005-04,Taylorsville,31151105.74,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17610345.29
2005-04,West Valley City,124495500.61000001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-266374943.86999995
2005-04,Woods Cross,13851861.49,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95524342.92
2005-05,Bountiful,25056398.339999996,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7292416.610000007
2005-05,Holladay,13354020.5,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108313142.05000001
2005-05,Murray,115147417.31,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99388221.45
2005-05,North Salt Lake,13478089.65,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12825943.430000002
2005-05,Salt Lake City,324404895.6600001,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,310886893.2200001
2005-05,South Salt Lake,104933034.39999999,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21703950.74000001
2005-05,Taylorsville,31241987.250000004,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13218177.750000004
2005-05,West Valley City,126643360.53,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-216578730.48999998
2005-05,Woods Cross,17444891.869999997,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70102250.80000001
2005-06,Bountiful,30658170.819999997,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-492934.9200000018
2005-06,Holladay,15127329.39,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109368171.22000001
2005-06,Murray,126659382.59000002,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112807521.10000002
2005-06,North Salt Lake,15325952.33,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9730446.009999996
2005-06,Salt Lake City,363830962.27,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,350476941.77
2005-06,South Salt Lake,113793001.89,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1354415.4200000018
2005-06,Taylorsville,32120277.71,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18642188.060000002
2005-06,West Valley City,130683843.0,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-193721052.6600001
2005-06,Woods Cross,20170039.939999998,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84762994.46
2005-07,Bountiful,33396635.259999998,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154648.009999994
2005-07,Holladay,14231054.83,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112412305.7
2005-07,Murray,132450686.1300001,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115005794.26000011
2005-07,North Salt Lake,17578515.39,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13079655.429999996
2005-07,Salt Lake City,380472294.06,4.7,1.35,0.0,0.0,0.55,0.25,0.0,-0.14999999999999947,0.0,0.0,0.0,0.0,0.0,365344964.67
2005-07,South Salt Lake,114883609.95,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11775772.640000015
2005-07,Taylorsville,33982349.160000004,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18656396.830000006
2005-07,West Valley City,138648387.67000002,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.14999999999999947,0.0,0.0,0.0,0.0,0.0,-225182574.59999996
2005-07,Woods Cross,21377662.619999997,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92415339.27000001
2005-08,Bountiful,30976530.64,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1143747.0700000003
2005-08,Holladay,14099988.2,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116583854.8
2005-08,Murray,141837310.66,4.85,1.35,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121667270.72
